user_id,age,income,education,gender,marital_status,occupation
2969,49,61583.72874473981,Master,Male,Widowed,Technical
2970,52,53910.842641360134,PhD,Female,Divorced,Service
2971,41,83034.46963146483,PhD,Male,Single,Professional
2972,37,38467.75193839033,Master,Female,Widowed,Administrative
2973,39,50050.60285683075,Primary,Male,Single,Service
2974,24,48240.10749356335,Master,Female,Divorced,Administrative
2975,22,36294.72543080868,Primary,Female,Divorced,Service
2976,27,54901.29586665869,Master,Female,Divorced,Sales
2977,42,47838.43669110893,Master,Female,Divorced,Service
2978,50,31663.75487996402,Master,Male,Divorced,Professional
2979,28,63252.26532913107,Bachelor,Male,Widowed,Professional
2980,44,40117.34169075417,Primary,Female,Divorced,Professional
2981,45,46627.93227617917,High school,Female,Single,Administrative
2982,34,37796.20435881268,Bachelor,Male,Single,Service
2983,52,33144.18387366982,Master,Female,Divorced,Technical
2984,40,34016.9931749942,PhD,Male,Single,Sales
2985,46,56928.6524233834,PhD,Male,Widowed,Sales
2986,46,38744.10183376242,High school,Female,Married,Service
2987,32,55216.054183637774,Master,Male,Widowed,Service
2988,55,53983.56510257304,Bachelor,Female,Widowed,Technical
2989,43,62417.508443416256,PhD,Female,Married,Technical
2990,23,30695.28107095997,Bachelor,Female,Widowed,Sales
2991,20,54782.38492196891,Bachelor,Male,Divorced,Service
2992,53,37156.12741773853,Master,Female,Widowed,Administrative
2993,29,61720.921710789065,PhD,Male,Single,Administrative
2994,31,59231.83572252508,High school,Female,Single,Administrative
2995,53,59863.56267637653,Master,Female,Divorced,Technical
2996,49,52695.556432873396,High school,Female,Married,Professional
2997,48,15824.309587932898,Bachelor,Male,Widowed,Service
2998,23,29007.70574083978,High school,Male,Widowed,Service
2999,47,61455.82449448467,Master,Male,Single,Service
3000,45,40966.42920287664,High school,Male,Widowed,Sales
3001,19,65860.19009713327,Master,Female,Widowed,Administrative
3002,58,31374.309240856015,PhD,Female,Single,Service
3003,44,62666.50767737569,PhD,Female,Divorced,Technical
3004,46,56286.46297920617,Bachelor,Female,Married,Service
3005,57,58112.73580575792,Bachelor,Male,Widowed,Sales
3006,57,52140.27619345715,High school,Male,Widowed,Service
3007,51,35102.33417991724,Master,Female,Widowed,Technical
3008,59,44307.939563956046,High school,Female,Single,Sales
3009,63,58930.958607359324,Bachelor,Female,Single,Administrative
3010,50,36632.91207859263,Bachelor,Female,Divorced,Sales
3011,22,68823.51269609542,High school,Male,Widowed,Administrative
3012,18,66064.10928577374,Master,Male,Divorced,Sales
3013,29,70521.76990518506,Bachelor,Female,Widowed,Administrative
3014,53,61310.630541621074,PhD,Male,Widowed,Sales
3015,22,29573.152575706798,Bachelor,Male,Single,Professional
3016,44,53223.347761247176,Master,Female,Divorced,Technical
3017,33,61500.04488611047,High school,Male,Single,Administrative
3018,46,41417.79952404281,Bachelor,Male,Divorced,Sales
3019,60,36010.9369071882,PhD,Female,Married,Technical
3020,34,29805.21680378426,High school,Male,Widowed,Professional
3021,24,34124.68938879414,PhD,Female,Widowed,Sales
3022,49,54623.29425153856,Primary,Female,Widowed,Sales
3023,20,51894.58840507051,PhD,Male,Single,Sales
3024,35,72119.8239275571,Primary,Male,Divorced,Administrative
3025,19,50297.98457540135,Master,Male,Widowed,Sales
3026,50,47699.8949474212,Primary,Male,Widowed,Sales
3027,51,58140.87525587842,Bachelor,Male,Widowed,Service
3028,56,36526.35415298734,Master,Female,Divorced,Administrative
3029,22,66092.51259986448,PhD,Male,Single,Administrative
3030,48,63818.01153989165,Primary,Female,Married,Service
3031,22,34310.25996303778,High school,Female,Single,Service
3032,33,53598.27219165127,Master,Male,Widowed,Administrative
3033,39,46400.191448980244,Primary,Male,Divorced,Professional
3034,56,53022.89837034598,Bachelor,Male,Married,Sales
3035,28,66430.60614665886,High school,Male,Single,Service
3036,34,38537.81415651978,High school,Male,Widowed,Service
3037,20,34113.77868906194,Master,Male,Single,Technical
3038,64,64564.65841462136,High school,Male,Divorced,Technical
3039,64,9131.768541384787,Bachelor,Male,Single,Administrative
3040,64,50395.143165835754,High school,Male,Widowed,Service
3041,50,50467.03478429414,PhD,Female,Married,Professional
3042,57,47319.36004937758,PhD,Female,Widowed,Technical
3043,41,56292.48970748905,Primary,Female,Married,Service
3044,19,36974.17203413245,High school,Female,Married,Technical
3045,54,57120.59135289282,Bachelor,Female,Married,Sales
3046,43,42534.61061899985,Primary,Male,Married,Service
3047,26,40802.291529206486,PhD,Female,Married,Administrative
3048,45,36510.3776812038,Primary,Male,Single,Professional
3049,18,39572.94110572834,Bachelor,Female,Single,Sales
3050,53,53822.86989235881,PhD,Male,Single,Professional
3051,44,86941.72423936146,High school,Male,Divorced,Administrative
3052,60,69320.33890624426,PhD,Male,Widowed,Service
3053,40,70495.26639017306,Bachelor,Female,Married,Sales
3054,49,18737.898906640177,Primary,Male,Divorced,Technical
3055,19,65818.10362946066,Primary,Male,Divorced,Professional
3056,47,40123.30864374826,Master,Male,Married,Service
3057,21,60525.06094316722,Primary,Male,Divorced,Service
3058,21,27736.851655357284,Bachelor,Male,Married,Professional
3059,52,60527.51325110679,Master,Male,Single,Service
3060,54,38949.460801511756,High school,Male,Married,Sales
3061,60,32969.475333599716,Primary,Male,Divorced,Professional
3062,64,62051.39918822341,PhD,Female,Single,Sales
3063,38,79207.07529463706,Master,Male,Widowed,Administrative
3064,59,54227.22813802714,Bachelor,Female,Divorced,Professional
3065,23,59245.20072169142,Primary,Male,Married,Professional
3066,42,75351.63467474487,PhD,Male,Divorced,Administrative
3067,37,23604.752079623475,Master,Male,Married,Technical
3068,55,48589.56942401314,PhD,Female,Married,Technical
3069,21,26965.64259052647,PhD,Female,Married,Technical
3070,37,42769.04029420501,Bachelor,Male,Widowed,Service
3071,41,45779.04174633287,PhD,Male,Single,Professional
3072,48,78694.1205340806,Primary,Female,Married,Sales
3073,48,52684.548342451584,Master,Male,Divorced,Administrative
3074,43,54047.58371982591,High school,Female,Married,Sales
3075,25,42865.5755190565,Master,Female,Married,Service
3076,60,49126.335817914856,Bachelor,Male,Widowed,Sales
3077,30,59156.04012282606,Master,Female,Widowed,Technical
3078,22,47693.522685180404,Primary,Female,Divorced,Professional
3079,45,45392.63479954463,PhD,Male,Single,Technical
3080,30,50047.13038010131,Bachelor,Male,Married,Administrative
3081,28,32262.14220892524,PhD,Male,Widowed,Professional
3082,61,22330.665894642916,Primary,Male,Divorced,Service
3083,64,30245.126148932944,Primary,Female,Married,Technical
3084,28,52219.01015971343,Bachelor,Male,Single,Technical
3085,61,40190.463743264394,Bachelor,Male,Widowed,Professional
3086,24,44508.73113472316,Bachelor,Male,Married,Service
3087,25,41341.122493689196,Primary,Male,Divorced,Service
3088,18,41223.947331719995,Primary,Male,Married,Sales
3089,52,45613.74800112041,High school,Male,Widowed,Sales
3090,50,22272.0449722808,PhD,Female,Widowed,Technical
3091,41,47765.99272821932,PhD,Male,Married,Technical
3092,18,38730.9166254552,Bachelor,Male,Single,Technical
3093,25,39270.48515498801,Master,Female,Single,Technical
3094,48,66167.62361974697,Primary,Female,Single,Administrative
3095,36,59347.60591910535,PhD,Male,Widowed,Technical
3096,50,24547.431642961103,Master,Female,Widowed,Service
3097,20,37224.514807155385,PhD,Female,Single,Sales
3098,56,36162.11848682535,Master,Female,Single,Service
3099,30,63849.86144930103,PhD,Male,Married,Sales
3100,18,44074.93354183465,Master,Male,Single,Service
3101,26,60649.030948753,High school,Male,Single,Service
3102,21,49355.98726628339,High school,Male,Single,Technical
3103,31,40255.406234280024,Master,Female,Widowed,Service
3104,44,45221.93730533823,High school,Male,Divorced,Sales
3105,21,21918.63699794995,Bachelor,Male,Married,Technical
3106,56,51081.90703552161,High school,Female,Widowed,Administrative
3107,24,54368.08615329196,PhD,Male,Married,Professional
3108,24,45824.77547181293,Bachelor,Male,Widowed,Sales
3109,38,59074.32463802787,Bachelor,Male,Married,Sales
3110,20,60059.13906532384,Bachelor,Male,Single,Administrative
3111,39,60925.96486581012,Bachelor,Male,Single,Administrative
3112,64,70038.93484774587,High school,Female,Married,Technical
3113,36,36908.74438519884,Bachelor,Male,Married,Administrative
3114,34,47269.28090429875,PhD,Female,Widowed,Service
3115,61,45850.26709386352,Master,Female,Single,Sales
3116,51,58078.23033039096,PhD,Male,Married,Administrative
3117,60,31367.134873857492,Primary,Female,Married,Service
3118,23,40265.99446407989,Bachelor,Female,Single,Sales
3119,47,36587.45560640789,Bachelor,Female,Divorced,Administrative
3120,33,51522.01899405701,Master,Male,Single,Service
3121,43,49218.50968706509,PhD,Female,Married,Administrative
3122,63,40840.937930310385,Primary,Male,Single,Technical
3123,42,5303.815618104709,Primary,Male,Single,Service
3124,54,39661.43812708874,PhD,Female,Divorced,Professional
3125,18,16896.219766772185,Master,Female,Married,Service
3126,31,43508.156009083876,Bachelor,Female,Widowed,Administrative
3127,30,39837.802679327826,Primary,Male,Widowed,Professional
3128,24,52493.82227735604,High school,Male,Married,Service
3129,21,47938.33371777216,Bachelor,Male,Single,Service
3130,50,38350.567002062075,Primary,Male,Divorced,Technical
3131,53,56035.695211319915,Master,Female,Married,Administrative
3132,31,22423.078217014478,Master,Female,Single,Technical
3133,29,38993.34587348816,Primary,Female,Widowed,Professional
3134,35,19842.799896206514,Master,Male,Widowed,Sales
3135,22,36966.162548120934,Master,Male,Divorced,Professional
3136,41,49257.102065613435,High school,Female,Married,Sales
3137,28,29836.506943247245,Master,Female,Married,Technical
3138,56,50903.508165097795,Master,Female,Married,Professional
3139,56,23467.481054943066,Primary,Female,Married,Technical
3140,54,37395.432497316506,High school,Male,Single,Service
3141,47,34827.04596608838,PhD,Female,Widowed,Service
3142,43,78552.9559765764,Bachelor,Female,Divorced,Professional
3143,53,30734.03378498922,Master,Female,Married,Sales
3144,25,42651.66134488795,High school,Male,Married,Sales
3145,18,61372.58270331551,Master,Male,Married,Administrative
3146,18,67208.23660363143,High school,Female,Widowed,Technical
3147,26,29467.175532319896,High school,Female,Single,Technical
3148,21,59121.212963211015,Bachelor,Male,Divorced,Service
3149,24,42048.577851157934,Primary,Female,Single,Sales
3150,55,40858.176797793836,Bachelor,Male,Divorced,Service
3151,25,65936.18690417687,Master,Male,Single,Sales
3152,31,49397.75272825508,PhD,Female,Single,Professional
3153,36,45853.683982607625,Master,Female,Married,Technical
3154,35,73663.3902229785,Primary,Female,Single,Service
3155,21,53955.23059414674,PhD,Female,Single,Service
3156,26,69005.61758331668,High school,Male,Divorced,Professional
3157,61,67771.22155181467,Master,Male,Divorced,Professional
3158,21,59007.212177605965,PhD,Female,Single,Service
3159,62,59941.40867521773,PhD,Male,Single,Service
3160,29,35553.17908808081,Primary,Male,Single,Professional
3161,28,49022.24646062062,Bachelor,Male,Married,Technical
3162,61,55948.05330992448,PhD,Female,Married,Professional
3163,33,68370.94670815914,Primary,Male,Divorced,Service
3164,45,26050.07383139193,Primary,Female,Divorced,Sales
3165,56,36257.71877443764,Master,Female,Widowed,Professional
3166,53,80853.40780307385,Master,Male,Married,Service
3167,36,52706.295712613544,Bachelor,Female,Widowed,Sales
3168,53,48999.36126528199,High school,Male,Single,Service
3169,39,49574.690303198644,Master,Female,Married,Administrative
3170,46,57272.07126635092,Primary,Male,Divorced,Professional
3171,51,62259.51861668355,Bachelor,Male,Divorced,Sales
3172,43,63429.586369473356,Primary,Female,Married,Sales
3173,28,38562.25599802014,Bachelor,Female,Divorced,Administrative
3174,19,71563.91537411608,Bachelor,Male,Widowed,Technical
3175,39,67961.54018217171,High school,Female,Married,Service
3176,43,40026.824968895555,High school,Female,Single,Technical
3177,28,57366.997159897335,PhD,Male,Widowed,Sales
3178,59,56542.680889958094,High school,Male,Single,Sales
3179,31,87254.38217035538,Primary,Female,Married,Technical
3180,20,68763.12491915375,Master,Male,Married,Sales
3181,36,37021.62916589859,Primary,Male,Single,Sales
3182,38,32714.25683369996,PhD,Male,Single,Professional
3183,25,12023.529910836354,Bachelor,Male,Divorced,Sales
3184,58,60152.01698119439,Bachelor,Male,Widowed,Professional
3185,39,37646.758496764895,PhD,Female,Single,Administrative
3186,55,49975.17708840786,PhD,Female,Single,Sales
3187,64,45610.129494751316,Bachelor,Female,Single,Sales
3188,37,24299.965275815553,Master,Male,Widowed,Technical
3189,44,54162.69303416312,Bachelor,Female,Single,Administrative
3190,24,42973.81891560183,Primary,Male,Widowed,Professional
3191,18,34681.43911821916,Bachelor,Male,Divorced,Administrative
3192,26,54666.616546366306,Bachelor,Female,Married,Administrative
3193,39,41684.4290066073,Bachelor,Male,Married,Sales
3194,55,42084.423811659704,Master,Female,Married,Administrative
3195,21,51401.51034480846,Bachelor,Female,Single,Technical
3196,64,50830.45685452802,Primary,Male,Widowed,Administrative
3197,58,52759.40116023033,Primary,Female,Divorced,Sales
3198,59,66116.5335307844,Bachelor,Male,Widowed,Technical
3199,46,37866.64598082938,PhD,Female,Single,Service
3200,54,50265.6343833788,Bachelor,Female,Single,Sales
3201,57,34169.36864029175,Bachelor,Male,Widowed,Service
3202,19,50805.88292955265,Primary,Female,Single,Administrative
3203,63,63380.070995929564,Primary,Male,Widowed,Technical
3204,23,47844.75487610807,Primary,Male,Widowed,Administrative
3205,45,58143.29725778905,PhD,Male,Divorced,Technical
3206,49,89227.710335865,PhD,Male,Widowed,Service
3207,58,63633.831575033524,High school,Female,Widowed,Technical
3208,27,39948.38834803468,PhD,Male,Divorced,Administrative
3209,25,52194.484754350495,Bachelor,Male,Married,Professional
3210,53,43733.7486902293,Bachelor,Male,Divorced,Sales
3211,23,45392.38158359985,Primary,Male,Single,Administrative
3212,59,54054.77262105712,Master,Male,Divorced,Technical
3213,46,50092.18193358297,Bachelor,Male,Widowed,Professional
3214,39,49378.81231601532,PhD,Female,Married,Service
3215,29,68780.71759044554,High school,Male,Married,Professional
3216,21,41219.94149542493,High school,Female,Widowed,Sales
3217,36,50275.51160400994,PhD,Female,Divorced,Technical
3218,53,44176.22490229435,PhD,Male,Married,Technical
3219,64,66524.20556416962,Master,Female,Single,Professional
3220,59,78311.33526711447,PhD,Female,Married,Sales
3221,35,40249.45122772567,Master,Male,Widowed,Technical
3222,45,71765.83918898652,High school,Female,Divorced,Professional
3223,27,53009.32645398133,Bachelor,Female,Divorced,Technical
3224,37,51612.87730290109,High school,Male,Married,Administrative
3225,25,56165.06789109935,Master,Male,Married,Technical
3226,25,53301.90528754222,PhD,Female,Widowed,Technical
3227,55,35662.349559409515,PhD,Male,Single,Sales
3228,61,48906.33870019963,Master,Female,Widowed,Service
3229,62,46699.169173712304,PhD,Male,Married,Sales
